timestamp,temp_c,humidity_pct,pressure_hpa,dew_point_c
2026-09-18T00:00:12.977001+00:00,21.57,83.18,1013.25,18.59
2026-09-18T00:15:13.559157+00:00,21.46,82.78,1013.21,18.41
2026-09-18T00:30:03.517563+00:00,21.36,82.6,1013.13,18.27
2026-09-18T00:45:11.032723+00:00,21.26,83.04,1013.1,18.26
2026-09-18T01:00:12.781919+00:00,21.17,83.17,1012.95,18.19
2026-09-18T01:15:13.376136+00:00,21.13,83.66,1012.87,18.25
2026-09-18T01:30:03.277025+00:00,21.09,84.21,1012.8,18.32
2026-09-18T01:45:10.738496+00:00,21.06,84.75,1012.83,18.4
2026-09-18T02:00:12.519920+00:00,21.03,85.23,1012.75,18.45
2026-09-18T02:15:13.152157+00:00,20.96,85.54,1012.87,18.44
2026-09-18T02:30:03.024054+00:00,21.02,85.54,1012.9,18.5
2026-09-18T02:45:10.519389+00:00,21.08,84.87,1012.91,18.43
2026-09-18T03:00:12.289084+00:00,21.11,84.23,1012.91,18.35
2026-09-18T03:15:12.853630+00:00,21.03,83.32,1012.79,18.09
2026-09-18T03:30:02.773694+00:00,20.91,83.6,1012.78,18.02
2026-09-18T03:45:10.276289+00:00,20.7,84.12,1012.78,17.92
2026-09-18T04:00:12.238910+00:00,20.57,84.54,1012.74,17.87
2026-09-18T04:15:13.603579+00:00,20.41,84.78,1012.75,17.76
2026-09-18T04:30:02.739742+00:00,20.3,85.07,1012.9,17.71
2026-09-18T04:45:10.019804+00:00,20.23,85.54,1012.9,17.73
2026-09-18T05:00:13.144076+00:00,20.18,85.75,1012.97,17.72
2026-09-18T05:15:13.751359+00:00,20.12,85.76,1013.02,17.66
2026-09-18T05:30:02.249696+00:00,20.03,86.0,1012.96,17.62
2026-09-18T05:45:09.768620+00:00,20.0,86.24,1013.04,17.63
2026-09-18T06:00:12.911741+00:00,20.01,86.59,1013.14,17.7
2026-09-18T06:15:13.525408+00:00,20.11,86.55,1013.34,17.8
2026-09-18T06:30:01.830034+00:00,20.37,86.5,1013.37,18.04
2026-09-18T06:45:09.515103+00:00,20.78,85.82,1013.43,18.32
2026-09-18T07:00:12.619385+00:00,21.23,84.77,1013.42,18.56
2026-09-18T07:15:13.208884+00:00,21.58,83.67,1013.44,18.7
2026-09-18T07:30:01.762045+00:00,21.77,83.01,1013.68,18.75
2026-09-18T07:45:09.274390+00:00,22.1,82.75,1013.85,19.02
2026-09-18T08:00:12.400063+00:00,22.47,81.51,1013.88,19.15
2026-09-18T08:15:13.036553+00:00,22.83,80.72,1013.8,19.34
2026-09-18T08:30:01.721756+00:00,23.29,79.9,1013.86,19.62
2026-09-18T08:45:09.029677+00:00,23.76,78.36,1013.98,19.77
2026-09-18T09:00:12.160720+00:00,24.29,75.63,1014.12,19.7
2026-09-18T09:15:12.758836+00:00,24.98,73.51,1014.37,19.91
2026-09-18T09:30:16.696440+00:00,26.28,65.98,1014.35,19.41
2026-09-18T09:45:08.750436+00:00,31.23,54.18,1014.18,20.87
2026-09-18T10:00:12.120032+00:00,33.4,49.51,1014.09,21.4
2026-09-18T10:15:16.674300+00:00,38.0,42.69,1014.12,23.13
2026-09-18T10:30:16.679636+00:00,41.33,37.13,1014.1,23.77
2026-09-18T10:45:08.521095+00:00,42.48,34.8,1014.18,23.7
2026-09-18T11:00:12.141514+00:00,43.81,31.43,1013.98,23.17
2026-09-18T11:15:12.731525+00:00,44.14,31.06,1013.89,23.26
2026-09-18T11:30:16.693860+00:00,44.76,30.64,1013.93,23.56
